City	Population	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To
Calgary	938300	51.05	-114.06	51.0547761456854	-114.067589740582	46	266	2777.61702534044	2016-11-26 00:20:28	-77.3874317317503	44.1660800309918
Montreal	3256300	45.52	-73.57	45.5163717226289	-73.6431899899118	488	882	3722.94695605524	2016-11-26 00:20:29	-113.822538958117	52.2666093610786
Montreal	3256300	45.52	-73.57	45.5237617819997	-73.7835084820134	951	163	3024.33416472049	2016-11-26 00:20:30	-80.094945235624	42.8139282454778
Oshawa	244700	43.89	-78.86	43.8933013134443	-78.8590974400939	243	961	2997.59325319901	2016-11-26 00:20:31	-75.6690411169034	45.4233293686163
Vancouver	1836500	49.28	-123.13	49.2860727829188	-123.131991571821	657	747	1725.0821275753	2016-11-26 00:20:32	-84.3489130646207	46.5260965362572
Toronto	4551800	43.65	-79.38	43.6574673245035	-79.3790451215667	432	634	2778.0288892216	2016-11-26 00:20:33	-73.5428774516458	45.5180806421105
Timmins	32500	48.49	-81.35	48.4932686614686	-81.3374675472738	19	783	937.490557797719	2016-11-26 00:20:34	-123.117168144689	49.2790342785336
Penticton	36300	49.5	-119.59	49.5051592097908	-119.590408320422	25	52	3349.55014856532	2016-11-26 00:20:35	-123.133345699805	49.2739727446637
Toronto	4551800	43.65	-79.38	43.6580696544466	-79.3797016979281	7	184	2803.31370480126	2016-11-26 00:20:36	-106.673389398507	52.1565753504411
Hamilton	645100	43.26	-79.85	43.2557558628195	-79.8603283032972	200	854	1171.04144401383	2016-11-26 00:20:37	-73.7129372350407	45.5150221711234
Kitchener	403800	43.46	-80.5	43.467435693273	-80.4995438471469	249	978	1961.23925531283	2016-11-26 00:20:38	-70.6804651996193	46.1245268204386
Toronto	4551800	43.65	-79.38	43.6492969237851	-79.3878503009721	421	106	663.889892795123	2016-11-26 00:20:39	-73.4376482691585	45.5232275355634
Toronto	4551800	43.65	-79.38	43.6498953934874	-79.3748840052182	166	894	1770.30174070969	2016-11-26 00:20:40	-123.12867889433	49.2838920380124
Sarnia	81900	42.99	-82.4	42.9876253902029	-82.4157578287639	844	368	4658.31908438122	2016-11-26 00:20:41	-79.3781892352748	43.643254103138
Winnipeg	637900	49.88	-97.17	49.8819788141538	-97.1621126064383	395	896	2553.8039685227	2016-11-26 00:20:42	-114.048694200725	51.0480358701925
Campbell river	32400	49.99	-125.23	49.9859216279633	-125.231797799803	982	637	219.347409461625	2016-11-26 00:20:43	-114.059832117187	51.0512854682259
Kitchener	403800	43.46	-80.5	43.4661531114813	-80.5012550674117	392	232	3138.83489724249	2016-11-26 00:20:44	-79.384646254908	43.6429839446019
Vancouver	1836500	49.28	-123.13	49.2790067232887	-123.115849531933	428	303	4966.55017273733	2016-11-26 00:20:45	-79.3828274369413	43.6500463643293
Quebec	643200	46.82	-71.23	46.8263025358983	-71.2276149601735	475	817	2998.56749091996	2016-11-26 00:20:46	-79.3804106383798	43.6513825956411
Ottawa	863000	45.42	-75.71	45.4193706046755	-75.7650785433359	233	327	286028.341596521	2016-11-26 00:20:47	-63.145172569421	46.2335272031658
Montreal	3256300	45.52	-73.57	45.5252329601143	-73.4644156196627	362	950	304871.18665353	2016-11-26 00:20:48	-73.3619880573551	45.5198606497156
Vancouver	1836500	49.28	-123.13	49.274672917341	-123.127174138066	697	880	242078.94937185	2016-11-26 00:20:49	-79.3809614337206	43.652558691928
Montreal	3256300	45.52	-73.57	45.5167862665766	-73.317693698461	61	267	327477.656754878	2016-11-26 00:20:50	-123.124036265385	49.28505970513
Quebec	643200	46.82	-71.23	46.8164599932336	-71.2241517708603	713	371	349772.913978025	2016-11-26 00:20:51	-73.4724751513534	45.514376072364
Saint catharines-niagara	312700	43.18	-79.24	43.1766497835967	-79.2421859281148	522	314	128715.529058284	2016-11-26 00:20:52	-79.3851142446543	43.655106610939
Montreal	3256300	45.52	-73.57	45.5180806421105	-73.5428774516458	22	432	113241.239831215	2016-11-26 00:20:53	-79.3778499426903	43.6471647430395
Saint catharines-niagara	312700	43.18	-79.24	43.1850031095737	-79.2297547981594	441	178	523785.107287736	2016-11-26 00:20:54	-81.2422687124735	42.9651903836667
Cornwall	49300	45.03	-74.74	45.0312831850045	-74.7463618769782	685	154	253987.396819479	2016-11-26 00:20:55	-123.35993827873	48.4221412934013
Halifax	268900	44.67	-63.61	44.670852386352	-63.6015115786124	126	873	458522.249000784	2016-11-26 00:20:56	-123.953673240362	49.2082288386475
Calgary	938300	51.05	-114.06	51.0446548601263	-114.06824475772	717	247	481850.140453586	2016-11-26 00:20:57	-73.5909890718231	45.5150964901046
Vancouver	1836500	49.28	-123.13	49.2751178515384	-123.127598215544	246	989	495125.918006595	2016-11-26 00:20:58	-75.727788573685	45.4285724695689
Toronto	4551800	43.65	-79.38	43.6420684451887	-79.3772992302669	373	125	568825.539593607	2016-11-26 00:20:59	-79.3861925766449	43.6474349588651
London	346900	42.97	-81.24	42.9662005173312	-81.2419699392737	393	476	173233.732847354	2016-11-26 00:21:00	-79.3850051698399	43.6517634055798
Montreal	3256300	45.52	-73.57	45.5180806421105	-73.5428774516458	676	432	570202.682075441	2016-11-26 00:21:01	-63.6190420064782	44.6682625286114
Toronto	4551800	43.65	-79.38	43.6445397393815	-79.3752003580057	303	904	421814.916206119	2016-11-26 00:21:02	-123.115849531933	49.2790067232887
Vancouver	1836500	49.28	-123.13	49.2751178515384	-123.127598215544	10	989	302421.232404881	2016-11-26 00:21:03	-71.2266987309083	46.8170233912967
Winnipeg	637900	49.88	-97.17	49.8819788141538	-97.1621126064383	479	896	82856.2081370831	2016-11-26 00:21:04	-75.7279622217996	45.4229147537272
Hamilton	645100	43.26	-79.85	43.2557558628195	-79.8603283032972	618	854	558939.518123649	2016-11-26 00:21:05	-119.461114883216	49.8899225509502
Montreal	3256300	45.52	-73.57	45.5180806421105	-73.5428774516458	196	432	249723.765288949	2016-11-26 00:21:06	-72.9020849990651	45.6306057167312
Toronto	4551800	43.65	-79.38	43.6543075726087	-79.3791470863805	506	478	457757.55420112	2016-11-26 00:21:07	-73.517466549961	45.5184636427577
Vancouver	1836500	49.28	-123.13	49.2817578453811	-123.11656970993	683	420	410871.085390882	2016-11-26 00:21:08	-89.2656817738773	48.414269192877
Vancouver	1836500	49.28	-123.13	49.2857768433079	-123.133033241618	32	550	224759.771078279	2016-11-26 00:21:09	-73.6361441931079	45.52259819062
Brantford	88300	43.15	-80.26	43.1528285812876	-80.2593131164334	402	990	393644.335508365	2016-11-26 00:21:10	-73.5411751126084	45.5128777705037
Winnipeg	637900	49.88	-97.17	49.8789950012278	-97.1607078474729	194	44	346296.62782	2016-11-26 00:21:11	-123.130576215433	49.2746831103742
Toronto	4551800	43.65	-79.38	43.6493347139728	-79.3736092267515	787	745	375982.557498827	2016-11-26 00:21:12	-79.3872852735305	43.6467633674721
Montreal	3256300	45.52	-73.57	45.5162812719995	-73.3366052816414	649	489	402011.41977493	2016-11-26 00:21:13	-73.5382787901793	45.528428860127
Edmonton	812400	53.57	-113.54	53.5663284035187	-113.53889186292	893	83	356536.284146069	2016-11-26 00:21:14	-79.3874976577361	43.6533408377449
Chatham	45100	42.41	-82.19	42.4150597442193	-84.23180130648	486	712	120329.083013088	2016-11-26 00:21:15	-73.7888576806817	45.5159616800964
Abbotsford	139900	49.06	-122.3	49.0633389156924	-122.291145850905	130	357	205164.368038867	2016-11-26 00:21:16	-77.3828878482137	44.1782829697006
Saint catharines-niagara	312700	43.18	-79.24	43.1739630990889	-79.2436213382551	626	424	344991.935940749	2016-11-26 00:21:17	-79.9263977308907	43.6538502323369
Montreal	3256300	45.52	-73.57	45.525183301288	-73.7824484843134	856	169	386978.049295665	2016-11-26 00:21:18	-73.7592747151652	45.5138041087203
Toronto	4551800	43.65	-79.38	43.6455266010397	-79.3737349782255	760	867	413528.056269648	2016-11-26 00:21:19	-73.4649752654249	45.5246351455826
Montreal	3256300	45.52	-73.57	45.5162812719995	-73.3366052816414	888	489	209151.772979553	2016-11-26 00:21:20	-104.608881180994	50.4466575563166
Trois-rivieres	119200	46.35	-72.57	46.3480085504568	-72.5727852006395	724	84	320456.966248371	2016-11-26 00:21:21	-71.8647809723101	45.4024090528477
North battleford	18100	52.79	-108.29	52.7954160592672	-108.286596566525	964	841	204248.243328909	2016-11-26 00:21:22	-82.3838117506522	42.9906188656805
Bowmanville-newcastle	33900	43.9	-78.68	43.9028164633957	-78.6810170883825	11	4	475259.822090434	2016-11-26 00:21:23	-79.3882708548662	43.6521237065032
Gatineau	235000	45.42	-75.71	45.4232596673969	-75.6544010965042	517	529	303369.519370663	2016-11-26 00:21:24	-79.3825436627013	43.6520541214873
Vancouver	1836500	49.28	-123.13	49.2749324734192	-123.1207452489	760	599	504187.721545903	2016-11-26 00:21:25	-73.4649752654249	45.5246351455826
Toronto	4551800	43.65	-79.38	43.6498953934874	-79.3748840052182	568	894	569380.202255743	2016-11-26 00:21:26	-75.6636913470718	45.4155746228861
Calgary	938300	51.05	-114.06	51.0443846768868	-114.055558604832	882	908	276624.547359573	2016-11-26 00:21:27	-73.6431899899118	45.5163717226289
Montreal	3256300	45.52	-73.57	45.5144323804827	-73.5337288650405	721	270	346211.833733097	2016-11-26 00:21:28	-79.387663144435	43.6516866625663
Rimouski	37300	48.44	-68.54	48.4362123898048	-68.5370046389902	877	302	359264.28598284	2016-11-26 00:21:29	-73.7113354461962	45.5134782945485
Sarnia	81900	42.99	-82.4	42.9876253902029	-82.4157578287639	911	368	120477.500179355	2016-11-26 00:21:30	-80.2596625488676	43.5643991711803
Toronto	4551800	43.65	-79.38	43.6535625519721	-79.3735485931107	188	263	254305.400063793	2016-11-26 00:21:31	-79.3725288299431	43.64479530633
Toronto	4551800	43.65	-79.38	43.6485781477588	-79.3836936617386	866	759	366403.89832786	2016-11-26 00:21:32	-79.3735309937174	43.6479925251855
Calgary	938300	51.05	-114.06	51.049754179305	-114.055604224902	748	400	197057.565090504	2016-11-26 00:21:33	-73.1450693427791	46.042252946396
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	984	905	435817.218766974	2016-11-26 00:21:34	-123.137418340905	49.2781888873344
Montreal	3256300	45.52	-73.57	45.5203728593001	-73.637056296529	624	756	398215.718557529	2016-11-26 00:21:35	-106.668627061624	52.1519232213619
Toronto	4551800	43.65	-79.38	43.6586630121375	-79.3783166810501	266	807	329338.758393196	2016-11-26 00:21:36	-114.067589740582	51.0547761456854
Grande prairie	39600	55.18	-118.8	55.1770507959342	-118.802572900857	41	12	284124.475085114	2016-11-26 00:21:37	-73.4469657923893	46.0312935652872
Shawinigan	49000	46.56	-72.75	46.5663844408664	-72.7491385910623	119	869	319021.007440988	2016-11-26 00:21:38	-79.379707772619	43.6418037478974
Edmonton	812400	53.57	-113.54	53.5686520036068	-113.543131993815	304	967	207046.105644581	2016-11-26 00:21:39	-79.3761077639337	43.6467213990386
Calgary	938300	51.05	-114.06	51.0465954732185	-114.054560549729	968	804	466827.983361131	2016-11-26 00:21:40	-123.136068095625	49.2756269012008
Toronto	4551800	43.65	-79.38	43.6557925424281	-79.3746377256054	136	921	296577.622620955	2016-11-26 00:21:41	-75.7082932905531	45.4179667069097
Ottawa	863000	45.42	-75.71	45.4168084974826	-75.6936887375613	169	972	291837.239461797	2016-11-26 00:21:42	-73.7824484843134	45.525183301288
Toronto	4551800	43.65	-79.38	43.6537397212174	-79.385781910023	15	862	199796.740698731	2016-11-26 00:21:43	-118.831906062033	55.1788789700059
Calgary	938300	51.05	-114.06	51.0446548601263	-114.06824475772	474	247	478709.127934004	2016-11-26 00:21:44	-79.3844255591814	43.6526278780977
Vancouver	1836500	49.28	-123.13	49.2838920380124	-123.12867889433	616	166	243108.635244668	2016-11-26 00:21:45	-79.3870555778487	43.6513562226401
Winnipeg	637900	49.88	-97.17	49.8725601156219	-97.1676513627934	871	50	247130.614603353	2016-11-26 00:21:46	-73.6982947877441	45.5270650005474
Ottawa	863000	45.42	-75.71	45.4268880419799	-75.6895696254613	175	742	360451.53160254	2016-11-26 00:21:47	-81.2541641633838	42.965981402098
Montreal	3256300	45.52	-73.57	45.5189813043963	-73.6505699818189	617	533	362406.575382381	2016-11-26 00:21:48	-73.5102497398666	45.5189710478199
Corner brook	19000	48.96	-57.96	48.9631821442323	-57.9636211059737	662	739	222955.306459361	2016-11-26 00:21:49	-123.118190415859	49.2811354376738
Bowmanville-newcastle	33900	43.9	-78.68	43.9070372788696	-78.6792303566941	193	732	208225.392646661	2016-11-26 00:21:50	-73.4891223472632	45.5271396893006
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	776	905	317848.345243202	2016-11-26 00:21:51	-79.382904935714	43.6460325925776
Montreal	3256300	45.52	-73.57	45.5149932989243	-73.5775211020605	700	141	483774.19504981	2016-11-26 00:21:52	-123.135486341606	49.2728643480732
Hamilton	645100	43.26	-79.85	43.2529389116373	-79.8502387330062	702	855	701061.97436133	2016-11-26 00:21:53	-79.6833548835458	44.3866848810979
Ottawa	863000	45.42	-75.71	45.4116559725258	-75.6948131560137	68	795	376662.079525518	2016-11-26 00:21:54	-80.2662234007561	43.1571630957463
Campbell river	32400	49.99	-125.23	49.9887141777516	-125.229813034609	663	723	585847.657730272	2016-11-26 00:21:55	-110.689608530857	50.0317030157953
Sudbury	108300	46.49	-81.01	46.4879331850644	-81.0108854635042	290	541	245689.723013761	2016-11-26 00:21:56	-73.5140782429013	45.5263245486198
Montreal	3256300	45.52	-73.57	45.5173477760987	-73.4473420789928	395	548	253160.263257802	2016-11-26 00:21:57	-114.048694200725	51.0480358701925
Beloeil	42900	45.55	-73.23	45.5465893495956	-72.7243870415898	803	653	387671.863543936	2016-11-26 00:21:58	-73.484224136717	45.5250411214079
Gatineau	235000	45.42	-75.71	45.4268258990316	-75.7246889142052	913	177	338166.898396094	2016-11-26 00:21:59	-73.5154042532891	45.5245903076608
Guelph	113200	43.56	-80.26	43.5643991711803	-80.2596625488676	961	911	395328.17464624	2016-11-26 00:22:00	-78.8590974400939	43.8933013134443
Vancouver	1836500	49.28	-123.13	49.2880525339885	-123.131255985603	173	562	405410.780771755	2016-11-26 00:22:01	-79.8542233171861	43.2641016325919
Kitchener	403800	43.46	-80.5	43.4655900720127	-80.5074535046073	698	642	312534.88258052	2016-11-26 00:22:02	-75.6976952730562	45.4208368370132
Toronto	4551800	43.65	-79.38	43.6458297118439	-79.3801766222559	15	462	276180.985777824	2016-11-26 00:22:03	-118.831906062033	55.1788789700059
Toronto	4551800	43.65	-79.38	43.6418093648087	-79.3773383367739	868	124	243653.777994047	2016-11-26 00:22:04	-79.3855375617017	43.6549988226544
Calgary	938300	51.05	-114.06	51.044042463841	-114.05137412353	484	620	361257.195416216	2016-11-26 00:22:05	-75.6647240972128	45.4229392317561
Edmonton	812400	53.57	-113.54	53.5679486238416	-113.536058001419	559	89	251402.431481945	2016-11-26 00:22:06	-73.6466354852434	45.5284078089048
Thunder bay	102800	48.42	-89.28	48.4206111076194	-89.2545935451359	738	386	438354.528117654	2016-11-26 00:22:07	-97.1661445175213	49.8738426710843
Montreal	3256300	45.52	-73.57	45.5267935648058	-73.5328319769721	193	857	214945.800743037	2016-11-26 00:22:08	-73.4891223472632	45.5271396893006
Toronto	4551800	43.65	-79.38	43.6455266010397	-79.3737349782255	29	867	324897.785591395	2016-11-26 00:22:09	-73.5788623592865	45.5165110489144
Nanaimo	81200	49.21	-123.97	49.2123971343823	-123.959344629026	942	139	380369.835940223	2016-11-26 00:22:10	-120.342020607659	50.6841783207744
Montreal	3256300	45.52	-73.57	45.5162812719995	-73.3366052816414	738	489	254326.952526521	2016-11-26 00:22:11	-97.1661445175213	49.8738426710843
Vancouver	1836500	49.28	-123.13	49.2795808004655	-123.123366302217	932	436	300967.964111866	2016-11-26 00:22:12	-80.4944882983741	43.4656868416902
Kelowna	116400	49.89	-119.46	49.8840500980677	-119.455922436197	29	408	219667.424218762	2016-11-26 00:22:13	-73.5788623592865	45.5165110489144
Vancouver	1836500	49.28	-123.13	49.2757387419914	-123.142329177084	416	809	367496.618737082	2016-11-26 00:22:14	-52.6936829782948	47.5879720390422
Sarnia	81900	42.99	-82.4	42.9982418290656	-82.4012489138725	118	842	201816.904978105	2016-11-26 00:22:15	-73.6208342035738	45.5247304900027
Montreal	3256300	45.52	-73.57	45.5162812719995	-73.3366052816414	407	489	602066.837555707	2016-11-26 00:22:16	-121.970235523963	49.1658576663749
Woodstock	33900	43.13	-80.76	43.123537117366	-80.7572727637494	81	418	186864.810676705	2016-11-26 00:22:17	-79.3729046941991	43.6470402833659
Calgary	938300	51.05	-114.06	51.0446548601263	-114.06824475772	832	247	298233.289742916	2016-11-26 00:22:18	-79.3766215405247	43.655297766164
Montreal	3256300	45.52	-73.57	45.5150964901046	-73.5909890718231	649	717	98461.6091098057	2016-11-26 00:22:19	-73.5382787901793	45.528428860127
Toronto	4551800	43.65	-79.38	43.646714238506	-79.3868162261565	770	680	487341.33464183	2016-11-26 00:22:20	-73.4370297270528	45.5229186844457
Chatham	45100	42.41	-82.19	42.4150597442193	-84.23180130648	106	712	201328.91021812	2016-11-26 00:22:21	-79.3878503009721	43.6492969237851
Toronto	4551800	43.65	-79.38	43.6491090669098	-79.3731374057186	329	766	391710.279570729	2016-11-26 00:22:22	-71.2259895162283	46.8191730500558
Vancouver	1836500	49.28	-123.13	49.2817578453811	-123.11656970993	578	420	414741.384912586	2016-11-26 00:22:23	-72.7152966122202	45.4145870750048
Hamilton	645100	43.26	-79.85	43.2557558628195	-79.8603283032972	409	854	210969.9020611	2016-11-26 00:22:24	-78.340228708295	44.298261715258
Hamilton	645100	43.26	-79.85	43.2664438145881	-79.8537818552588	558	939	319189.23691801	2016-11-26 00:22:25	-123.976425404085	49.2021697118432
Timmins	32500	48.49	-81.35	48.4932686614686	-81.3374675472738	809	783	472074.910010505	2016-11-26 00:22:26	-123.142329177084	49.2757387419914
Halifax	268900	44.67	-63.61	44.6755688179467	-63.612643193942	805	740	377965.892140638	2016-11-26 00:22:27	-79.376767215475	43.6509591439387
Montreal	3256300	45.52	-73.57	45.527566777899	-73.6709373124872	682	711	427108.014682059	2016-11-26 00:22:28	-79.8483229759577	43.2619499440254
Chilliwack	51900	49.17	-121.96	49.1658576663749	-121.970235523963	834	407	282759.728886393	2016-11-26 00:22:29	-71.2285700415243	46.8265250587951
Toronto	4551800	43.65	-79.38	43.6512503792768	-79.3834419843508	178	595	397964.021661589	2016-11-26 00:22:30	-79.2297547981594	43.1850031095737
Toronto	4551800	43.65	-79.38	43.6537397212174	-79.385781910023	801	862	126293.872358884	2016-11-26 00:22:31	-123.356537434155	48.4261532902786
Toronto	4551800	43.65	-79.38	43.6456117671717	-79.3734004842332	706	785	454527.073169999	2016-11-26 00:22:32	-113.543780247616	53.5632135676353
Halifax	268900	44.67	-63.61	44.670852386352	-63.6015115786124	724	873	278296.006793222	2016-11-26 00:22:33	-71.8647809723101	45.4024090528477
Edmonton	812400	53.57	-113.54	53.5722495126729	-113.537834308561	40	138	728793.021189487	2016-11-26 00:22:34	-79.3821882492739	43.642851330564
Edmonton	812400	53.57	-113.54	53.5757486401023	-113.534811535545	679	981	400566.748784132	2016-11-26 00:22:35	-79.3783015418336	43.6524277907223
Saint catharines-niagara	312700	43.18	-79.24	43.1883260761898	-79.2430568825852	874	596	319574.587564334	2016-11-26 00:22:36	-123.142640382239	49.2834140268743
Calgary	938300	51.05	-114.06	51.051723257205	-114.07089977919	276	947	503748.512310988	2016-11-26 00:22:37	-79.3855914567466	43.6444449403305
