City.From	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Calgary	50.6191590420868	-114.098531706589	182	939	614649.684946786	2016-11-26 00:20:56	-112.666100611636	49.6272656516936	Lethbridge
Bathurst	47.8954946534932	-65.7835847672933	638	612	495207.795088422	2016-11-26 00:20:57	-123.404195507818	48.9548602645789	Vancouver
Edmonton	53.8481866744122	-113.560245714293	788	425	258194.409050568	2016-11-26 00:20:58	-75.2196384714592	45.9531286591451	Montreal
Halifax	44.8504790344398	-63.1762003334956	660	122	268459.372352077	2016-11-26 00:20:59	-74.694065700156	45.0968690892218	Montreal
Toronto	43.7426289157577	-79.5764479817157	379	731	304975.161940138	2016-11-26 00:21:00	-79.4086942248457	43.6582043347769	Toronto
Toronto	43.9381793653502	-79.1166266802792	562	514	262236.592257133	2016-11-26 00:21:01	-71.4951307411952	46.0931232441668	Drummondville
Victoria	48.2343205018046	-123.167192393746	936	700	303572.379482606	2016-11-26 00:21:02	-79.0206282696772	43.780523528166	Toronto
Vancouver	49.6203604542144	-122.877402511396	797	544	227068.165890767	2016-11-26 00:21:03	-72.6660637079528	45.8298863047185	Montreal
Abbotsford	49.3938880161591	-121.789790859917	719	636	734498.049151549	2016-11-26 00:21:04	-72.6301911104823	44.9579591748123	Saint-jean-sur-richelieu
Chatham	42.358261938751	-289.087366138785	890	244	528104.887089351	2016-11-26 00:21:05	-113.490774324061	51.0566871676005	Calgary
Ottawa	45.045693276377	-76.3880547422874	959	803	509329.164130974	2016-11-26 00:21:06	-79.1968508749907	43.4958207467849	Toronto
Toronto	43.7568209997811	-79.5608661576109	951	577	456883.805878772	2016-11-26 00:21:07	-122.344618770994	48.5975718120484	Victoria
Vancouver	49.2455407973555	-123.538781249851	831	159	167473.872884787	2016-11-26 00:21:08	-71.2189240405781	47.2181654996138	Quebec
Montreal	45.5707855895935	-60.1992707661891	68	713	436952.27931051	2016-11-26 00:21:09	-77.1650156994434	45.8386483970516	Montreal
Toronto	43.5616231289672	-79.3684695127631	409	93	137682.16460685	2016-11-26 00:21:10	-79.1352052266447	43.6775122531612	Toronto
Toronto	43.3371021234545	-79.2724494355574	816	677	265987.099414976	2016-11-26 00:21:11	-79.6801787895048	43.3751066268481	Toronto
Barrie	44.0382005231555	-79.8531389302294	371	105	189193.59462942	2016-11-26 00:21:12	-58.4422215337329	45.8129710209583	Beloeil
Calgary	50.8548808139956	-114.544307339724	825	459	251371.454400033	2016-11-26 00:21:13	-114.556751760822	50.9207949238926	Calgary
Central okanagan	49.9523788893776	-119.971428134428	940	341	381913.490526792	2016-11-26 00:21:14	-123.651501305771	49.1721398358105	Vancouver
Calgary	51.1297292422747	-114.217061618002	565	868	388737.831908134	2016-11-26 00:21:15	-67.9581005831245	45.4489130172223	Montreal
Vancouver	49.1004724028423	-122.891450869972	980	904	230315.487785764	2016-11-26 00:21:16	-71.4499771741389	47.0724925624954	Quebec
Montreal	45.6937522100996	-66.858664880295	974	460	402629.142361596	2016-11-26 00:21:17	-124.127021667	49.1145422051692	Nanaimo
Calgary	51.0124454922025	-113.866894134752	964	398	528709.943985978	2016-11-26 00:21:18	-113.372992914011	53.6769318532419	Edmonton
Victoria	48.2343205018046	-123.167192393746	267	700	304860.410277698	2016-11-26 00:21:19	-123.348388654845	48.8578620736584	Vancouver
Calgary	51.2057329616447	-114.377734621899	502	934	410504.280484686	2016-11-26 00:21:20	-122.508668580728	54.1762839616358	Prince george
Gatineau	45.6747374068794	-76.5987361523351	99	947	581727.308494406	2016-11-26 00:21:21	-79.040627669466	45.5679575465092	Montreal
Toronto	43.6128741362538	-79.3102475504575	315	708	265328.714223057	2016-11-26 00:21:22	-83.790850897365	45.7221334321164	Montreal
Toronto	43.8626004989736	-79.1024918037095	497	207	310941.680000917	2016-11-26 00:21:23	-71.3039081355541	46.839263161269	Quebec
Montreal	45.3709760246829	-75.8734181346196	180	792	240079.313863209	2016-11-26 00:21:24	-78.7867010334261	43.5893599791525	Oshawa
Toronto	43.6950670556503	-79.6064838214928	414	655	315157.67278521	2016-11-26 00:21:25	-108.420877665621	52.7206971556318	North battleford
Montreal	45.2702918641245	-67.6988838148321	124	601	372149.94881994	2016-11-26 00:21:26	-74.0812721372358	45.4772544465945	Granby
North battleford	52.7206971556318	-108.420877665621	955	414	136592.673528941	2016-11-26 00:21:27	-72.0093946632668	45.8828496782668	Drummondville
Montreal	45.4227725647087	-81.2244346840513	961	549	323744.91338994	2016-11-26 00:21:28	-80.3632388781948	43.2617702004848	Hamilton
Toronto	43.780523528166	-79.0206282696772	686	936	440362.65416861	2016-11-26 00:21:29	-122.88273714959	49.510974833213	Vancouver
Edmonton	53.4820532699884	-113.402582882153	392	417	127921.780619245	2016-11-26 00:21:30	-65.1540931292485	45.3006405559338	Saint john
Ottawa	45.1787763726322	-74.8220191538319	869	347	361578.247062708	2016-11-26 00:21:31	-74.5580907390794	45.8402337042823	Montreal
New glasgow	45.6035325350481	-56.4990472500043	888	591	170014.673640071	2016-11-26 00:21:32	-78.2478616780987	45.6711750769894	Montreal
Vancouver	49.0291925160523	-122.924107434409	51	715	230821.828057096	2016-11-26 00:21:33	-79.1966489863008	43.532244877148	Toronto
Edmonton	53.3263605118494	-113.202212450123	453	972	257159.932735883	2016-11-26 00:21:34	-73.1734598643207	45.0783834542951	Montreal
Saint catharines-niagara	43.4317192843921	-78.9502858528877	38	397	602706.655176901	2016-11-26 00:21:35	-85.5555420605576	42.0567314254732	Windsor
Victoria	48.5975718120484	-122.344618770994	236	951	502612.524427869	2016-11-26 00:21:36	-82.6475222274922	45.8037761720705	Montreal
Montreal	45.4667856053092	-79.237637675416	413	253	192925.158106459	2016-11-26 00:21:37	-113.57624689812	53.7421530278761	Edmonton
London	43.1008723313273	-81.8394224309545	788	321	278675.858313055	2016-11-26 00:21:38	-75.2196384714592	45.9531286591451	Montreal
Joliette	46.2430837826152	-74.3086818088863	968	32	394346.951513288	2016-11-26 00:21:39	-80.3427960199142	43.657479184449	Kitchener
Toronto	43.8904386182288	-79.3525415789733	834	515	341049.373271696	2016-11-26 00:21:40	-80.0083184159305	43.9784554940479	Georgetown
Calgary	50.6191590420868	-114.098531706589	605	939	712478.303520982	2016-11-26 00:21:41	-122.575863694951	49.0201710720949	Vancouver
Calgary	51.0454421765104	-114.605682254221	176	878	219082.782527562	2016-11-26 00:21:42	-71.0727878536699	46.8146946819596	Quebec
Vancouver	49.1171025961948	-123.418712025199	433	428	354916.996422562	2016-11-26 00:21:43	-114.531453314679	50.7887632129725	Calgary
Oshawa	43.478377639558	-78.9212460374082	739	644	287890.152418879	2016-11-26 00:21:44	-70.0922039170667	45.7218851404427	Sherbrooke
Edmonton	53.8481866744122	-113.560245714293	80	425	358588.018291467	2016-11-26 00:21:45	-113.825100947301	53.8329559342978	Edmonton
Hamilton	42.9543519796517	-80.1136173572417	481	572	359780.019125975	2016-11-26 00:21:46	-70.2872840509603	45.7806931503681	Montreal
Toronto	43.6404491130208	-79.451825465469	445	104	360307.220624955	2016-11-26 00:21:47	-96.9048897439705	49.9701057537278	Winnipeg
Georgetown	43.7101776833589	-79.8804954244067	508	589	321638.816697034	2016-11-26 00:21:48	-73.0865005242795	46.1677769366763	Sorel
Toronto	43.7787715728354	-79.222294330713	747	466	236797.429578381	2016-11-26 00:21:49	-77.365532581414	45.8088532355588	Ottawa
Kelowna	49.690325029926	-119.115912854116	327	532	143669.764425284	2016-11-26 00:21:50	-72.3648055605504	45.4453101527934	Ottawa
Alma	48.2836763753792	-71.3384731246591	876	235	263187.320979487	2016-11-26 00:21:51	-73.0209977529431	46.3168947656262	Trois-rivieres
Vancouver	49.6203604542144	-122.877402511396	384	544	254097.130856352	2016-11-26 00:21:52	-68.5158623329338	45.6696524308707	Montreal
Calgary	51.0566871676005	-113.490774324061	127	890	360633.889796702	2016-11-26 00:21:53	-71.1435135790072	45.7379257283217	Thetford mines
Toronto	43.780523528166	-79.0206282696772	210	936	461373.910592152	2016-11-26 00:21:54	-80.1111255006648	43.5942458479665	Hamilton
Montreal	45.8434792102375	-70.8840318959439	432	302	218272.718280008	2016-11-26 00:21:55	-79.7555415994438	43.4030553373998	Toronto
Hamilton	43.1422729365663	-80.0484382548297	392	943	267838.706007008	2016-11-26 00:21:56	-65.1540931292485	45.3006405559338	Saint john
Alma	48.7174724257402	-73.797203973434	83	11	192970.27450577	2016-11-26 00:21:57	-79.3516567802986	43.5533083332148	Toronto
Winnipeg	49.9810971074685	-97.1824743069954	810	656	236028.892948489	2016-11-26 00:21:58	-79.7097608821837	43.1231095248694	Nanticoke
Oshawa	43.478377639558	-78.9212460374082	810	644	572099.03285761	2016-11-26 00:21:59	-79.7097608821837	43.1231095248694	Nanticoke
Montreal	45.4227725647087	-81.2244346840513	136	549	375009.15871262	2016-11-26 00:22:00	-79.485927207237	43.6256412634813	Toronto
Vancouver	49.0715010782827	-123.048225065172	817	293	381036.644318145	2016-11-26 00:22:01	-105.608660167373	52.0278455545674	Saskatoon
Toronto	43.8768218507569	-79.2563727700757	512	634	323206.391630918	2016-11-26 00:22:02	-123.906911647352	48.6202526710697	Victoria
Montreal	45.2702918641245	-67.6988838148321	600	601	330079.011388812	2016-11-26 00:22:03	-79.3605931394481	43.5207385780812	Toronto
Vancouver	48.8737094673234	-122.967161146402	417	57	193586.912899652	2016-11-26 00:22:04	-113.402582882153	53.4820532699884	Edmonton
Montreal	45.7579945970093	-68.1952335076712	835	389	230535.380577616	2016-11-26 00:22:05	-113.613161001001	53.4134647030131	Edmonton
Montreal	45.3756614368736	-83.9285386777913	328	59	483286.294172333	2016-11-26 00:22:06	-79.6051605768375	43.3932531486087	Toronto
Vancouver	49.2218553895233	-123.463490564322	365	662	180883.785407982	2016-11-26 00:22:07	-73.3380669919098	45.325118803728	Montreal
Peterborough	44.5547757227258	-78.2540394945902	157	710	204250.357488938	2016-11-26 00:22:08	-124.940433668	49.9552879066242	Courtenay
Calgary	50.9714978445431	-114.145345671534	129	211	528840.940450369	2016-11-26 00:22:09	-112.339122864957	49.5561939657186	Lethbridge
Toronto	43.8963095711195	-79.0267539540041	65	616	265566.61340189	2016-11-26 00:22:10	-79.436276627029	43.5654804742173	Toronto
Toronto	43.8904386182288	-79.3525415789733	886	515	453210.293682754	2016-11-26 00:22:11	-97.1233744658108	50.0876320036108	Winnipeg
Kelowna	49.870569983505	-119.0624502847	555	673	532907.392817681	2016-11-26 00:22:12	-113.265846341601	53.4140219516823	Edmonton
Toronto	43.7787715728354	-79.222294330713	114	466	528059.06384591	2016-11-26 00:22:13	-78.5289230413737	44.1356819314344	Oshawa
Montreal	45.3126926099079	-75.2704307231204	843	276	441530.546006706	2016-11-26 00:22:14	-96.9615000486044	49.9351643047491	Winnipeg
Campbell river	50.0065323326437	-124.940492598215	207	820	435102.651560234	2016-11-26 00:22:15	-79.1024918037095	43.8626004989736	Toronto
Edmonton	53.6435188381981	-113.977775622252	460	781	412534.651653376	2016-11-26 00:22:16	-66.858664880295	45.6937522100996	Montreal
Halifax	44.7014505306156	-63.7260041128768	940	717	278214.257896173	2016-11-26 00:22:17	-123.651501305771	49.1721398358105	Vancouver
Oshawa	43.5893599791525	-78.7867010334261	334	180	387328.083752772	2016-11-26 00:22:18	-104.88120477275	50.243860781594	Regina
Windsor	42.6631258342573	-82.0685238570196	24	769	180676.560522671	2016-11-26 00:22:19	-79.8348772216245	43.6484324655393	Toronto
Thunder bay	48.3439903041892	-90.0285292866122	418	494	351324.38712566	2016-11-26 00:22:20	-96.9335295828627	49.6594889812284	Winnipeg
Magog	45.4370735821841	-71.5540837256051	648	611	354028.117339277	2016-11-26 00:22:21	-79.268922478038	43.4199922945055	Toronto
Toronto	43.5213159741958	-79.5014184536669	127	758	266793.75193397	2016-11-26 00:22:22	-71.1435135790072	45.7379257283217	Thetford mines
Toronto	43.8487174940588	-79.1280648192238	571	344	371840.142484344	2016-11-26 00:22:23	-113.36657648941	53.1745876311584	Edmonton
Toronto	43.5929379738047	-79.7615493251906	529	300	244654.647822362	2016-11-26 00:22:24	-79.4916060892373	43.6047609491904	Toronto
Vancouver	49.4295582653202	-123.777774592886	50	806	265251.296273818	2016-11-26 00:22:25	-113.325580478355	53.6448778628087	Edmonton
Toronto	43.6158507146214	-79.5422521219476	256	776	209804.29526383	2016-11-26 00:22:26	-79.7100893521763	43.5463574757542	Toronto
Saint catharines-niagara	42.8995911904029	-79.5630049360975	895	377	209292.923850014	2016-11-26 00:22:27	-71.4673378283692	45.5845671485652	Montreal
Toronto	43.6981788630502	-78.9271755088728	157	421	340148.639184762	2016-11-26 00:22:28	-124.940433668	49.9552879066242	Courtenay
Montreal	45.2702918641245	-67.6988838148321	29	601	299445.707859731	2016-11-26 00:22:29	-113.929508381194	51.4445477403645	Calgary
Brantford	42.7916749883943	-80.6522891205831	474	174	318988.168736144	2016-11-26 00:22:30	-105.844113004945	50.0915550640699	Moose jaw
Barrie	44.5379702269402	-79.6014189937292	997	620	184888.670628469	2016-11-26 00:22:31	-79.6862796205688	43.8543974182602	Toronto
Quebec	46.9757571292886	-71.1589896092387	264	358	548972.117569026	2016-11-26 00:22:32	-79.5852034071343	43.5948498187318	Toronto
Vancouver	49.2455407973555	-123.538781249851	824	159	374483.443282715	2016-11-26 00:22:33	-80.9803272684844	43.1805922737587	London
Kitchener	43.4765818980659	-80.9728068111819	383	151	347185.194345139	2016-11-26 00:22:34	-69.1807970940895	45.3791751409757	Montreal
Vancouver	48.9808692435936	-123.372523851759	259	240	498717.147085677	2016-11-26 00:22:35	-78.2462824724895	43.6161860931389	Cobourg
Quebec	46.8146946819596	-71.0727878536699	177	176	315386.266190409	2016-11-26 00:22:36	-113.744922596818	53.2508609680185	Edmonton
New glasgow	45.4918808253186	-68.3934461836933	144	120	250261.557822721	2016-11-26 00:22:37	-79.1679787735833	43.5536718691974	Toronto
Montreal	45.4667856053092	-79.237637675416	563	253	178453.576635007	2016-11-26 00:22:38	-79.4186600239383	43.57825568181	Toronto
Calgary	50.9714978445431	-114.145345671534	58	211	284380.123648305	2016-11-26 00:22:39	-75.1553684655516	45.710160868498	Ottawa
Ottawa	45.0488788184753	-76.9030450919062	550	546	332136.123268492	2016-11-26 00:22:40	-86.8899231812156	42.2607288707747	Windsor
Sarnia	43.0031792207479	-82.8979327287158	383	429	563481.576105858	2016-11-26 00:22:41	-69.1807970940895	45.3791751409757	Montreal
Calgary	51.0454421765104	-114.605682254221	803	878	303652.054419115	2016-11-26 00:22:42	-76.3880547422874	45.045693276377	Ottawa
Calgary	50.7700454605858	-114.371267001793	60	990	255434.095307029	2016-11-26 00:22:43	-79.0676064193153	43.6578307680384	Toronto
Toronto	43.4191882180534	-79.2364698254173	633	851	342230.237600402	2016-11-26 00:22:44	-79.3246885385201	43.925435653253	Toronto
Sudbury	46.7518035321801	-80.6251861407387	531	311	352062.527025472	2016-11-26 00:22:45	-78.4322696965229	45.3643515476925	Ottawa
Montreal	45.8402337042823	-74.5580907390794	780	869	283727.011081656	2016-11-26 00:22:46	-124.057681793888	48.0820365765804	Victoria
Toronto	43.8626004989736	-79.1024918037095	690	207	245899.764100954	2016-11-26 00:22:47	-79.3331073920074	43.3924052037322	Hamilton
Midland	44.772291371524	-79.3246697509199	693	855	304809.029708916	2016-11-26 00:22:48	-81.6734697246736	43.0539798959318	London
Kitchener	43.5849506218066	-80.0116813896732	736	594	379020.633736131	2016-11-26 00:22:49	-79.2880612801265	43.9548717779477	Toronto
Barrie	44.4957739895581	-79.539875477484	757	632	248046.847405702	2016-11-26 00:22:50	-79.540487164055	44.1956662741049	Barrie
Red deer	51.9209997337684	-113.293011183996	398	674	454980.353093728	2016-11-26 00:22:51	-113.866894134752	51.0124454922025	Calgary
Montreal	45.7579945970093	-68.1952335076712	900	389	332662.27988135	2016-11-26 00:22:52	-113.4216097396	53.4539276484913	Edmonton
Calgary	50.7145025080503	-114.105467260919	935	576	332321.947868924	2016-11-26 00:22:53	-67.8526033686096	45.2532136422891	Montreal
Toronto	43.5465516136709	-79.2624241038782	374	18	184870.597222934	2016-11-26 00:22:54	-79.3856690237284	43.5621332679356	Toronto
New glasgow	45.6212226031881	-74.572628256655	363	349	318828.191366516	2016-11-26 00:22:55	-123.032527984799	49.5168138831662	Vancouver
Edmonton	53.6218014742852	-113.25101714526	790	973	273649.783810759	2016-11-26 00:22:56	-78.6421699590947	43.6910295471666	Oshawa
New glasgow	45.6212226031881	-74.572628256655	423	349	361414.300905794	2016-11-26 00:22:57	-79.360762810284	43.3988423000697	Toronto
Toronto	43.6775122531612	-79.1352052266447	948	409	196024.955094463	2016-11-26 00:22:58	-71.4975297598336	45.5843412636235	Montreal
Lethbridge	49.7163389360033	-113.294995704657	283	829	443280.216514014	2016-11-26 00:22:59	-122.400234551391	49.1039059463682	Vancouver
Hamilton	43.2521000378445	-80.3807637178612	160	727	517876.741170651	2016-11-26 00:23:00	-120.033325709121	50.6213534603582	Kamloops
Montreal	45.3463865669615	-74.8113656651075	506	545	408369.337824163	2016-11-26 00:23:01	-79.4384416632281	42.7794849057581	Saint catharines-niagara
Cobourg	43.6161860931389	-78.2462824724895	843	259	337724.59593594	2016-11-26 00:23:02	-96.9615000486044	49.9351643047491	Winnipeg
Lethbridge	49.5561939657186	-112.339122864957	504	129	320614.795975343	2016-11-26 00:23:03	-79.8920385113473	43.4768024113202	Brantford
Toronto	43.309415961866	-79.1674876945372	747	725	371905.54679541	2016-11-26 00:23:04	-77.365532581414	45.8088532355588	Ottawa
Vancouver	49.6203604542144	-122.877402511396	932	544	204718.125521343	2016-11-26 00:23:05	-79.4049880746864	43.9039913746199	Toronto
Thetford mines	46.2802263908476	-70.5701367036188	301	295	300489.020426461	2016-11-26 00:23:06	-76.5908548179367	45.2316644524366	Ottawa
Peterborough	44.5547757227258	-78.2540394945902	565	710	241795.437269791	2016-11-26 00:23:07	-67.9581005831245	45.4489130172223	Montreal
Oshawa	43.478377639558	-78.9212460374082	294	644	211701.092275236	2016-11-26 00:23:08	-124.034195591645	49.1548224901721	White rock
Sarnia	43.0031792207479	-82.8979327287158	15	429	573277.243031512	2016-11-26 00:23:09	-113.572052457943	50.9020694631513	Calgary
Montreal	45.2662953493358	-62.6933772691019	329	848	182381.403276474	2016-11-26 00:23:10	-111.405198864418	56.9808837997749	Wood buffalo
Calgary	50.9143497914119	-113.991801087338	836	313	285174.581949088	2016-11-26 00:23:11	-78.4370670818863	44.3818738618091	Peterborough
Montreal	45.2702918641245	-67.6988838148321	930	601	396198.053046598	2016-11-26 00:23:12	-84.5693437131367	46.1934091081991	Sault sainte marie
Toronto	43.5963412217534	-79.0745388019323	6	552	400065.802497927	2016-11-26 00:23:13	-63.3713379565498	44.846545328627	Halifax
Vancouver	49.510974833213	-122.88273714959	844	686	407954.192213933	2016-11-26 00:23:14	-63.5588013267303	44.7742220798892	Halifax
